pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-04-01,77.8,-2.31,5.75,"Jackson, Jeremiah",669236,543135,field_out,hit_into_play,,,,,8,Jeremiah Jackson flies out to left fielder Sam Haggerty.,R,R,R,BAL,TEX,X,7.0,fly_ball,1,2,2026,1.08,-0.54,0.120810495947622,1.5013172587469623,681297.0,665750.0,,2,3,Bot,79.54,116.06,,,,,3.14860376958721,-113.23600823878554,-0.8676226559625264,8.499457489408055,23.669991129677708,-36.79423917184128,3.175246063,1.60246063,236.0,71.9,39.0,77.6,1918,6.5,824860,643376,669394,677649,673962,608369,664059,694671,457705,54.04,0.366,0.34,0.0,1.0,0.0,0.0,3.0,29,4,Curveball,4,0,4,0,0,4,4,0,Standard,Standard,40,-0.015,-0.207,73.1,8.2,0.417,0.207,88.0,4,4,0.891,0.891,36,26,36,26,2,1,6.0,1.0,,,4.34,-1.08,-1.08,38.5,20.43172651127388,-23.22353510288693,27.451296081316357,39.93508043919876,48.24721987651816
FF,2026-04-01,95.3,-2.47,5.5,"Jackson, Jeremiah",669236,543135,,ball,,,,,12,Ball,R,R,R,BAL,TEX,B,,,0,2,2026,-0.98,1.05,0.5942614159338973,3.3566875722994927,681297.0,665750.0,,2,3,Bot,,,,,,,10.187014977951415,-138.27623400487923,-2.1278263719877595,-14.930618218546302,34.2279158434794,-18.483632670700803,3.175246063,1.60246063,,,,95.0,2113,6.5,824860,643376,669394,677649,673962,608369,664059,694671,457705,53.97,,,,,,,,29,3,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,223,0.002,-0.014,,,,0.014,,4,4,0.889,0.889,36,26,36,26,2,1,6.0,1.0,,,1.5,0.98,0.98,29.1,,,,,
FS,2026-04-01,89.8,-2.42,5.64,"Jackson, Jeremiah",669236,543135,,foul,,,,,8,Foul,R,R,R,BAL,TEX,S,,,0,1,2026,-1.14,0.01,-0.1425875209384051,1.7480993503724096,681297.0,665750.0,,2,3,Bot,,,,,,,8.066128555332625,-130.65766786335044,-3.4883237163851213,-14.750754733707325,25.599763896755164,-31.59670872391956,3.175246063,1.60246063,1.0,87.3,-60.0,90.5,1463,6.6,824860,643376,669394,677649,673962,608369,664059,694671,457705,53.93,,,,,,,,29,2,Split-Finger,4,0,4,0,0,4,4,0,Standard,Standard,239,-0.005,-0.048,71.3,7.8,,0.048,88.0,4,4,0.894,0.894,36,26,36,26,2,1,6.0,1.0,,,2.81,1.14,1.14,34.3,6.490925798761099,10.77632288484767,28.65644729907068,39.89931876222742,22.25011205470734
FF,2026-04-01,95.1,-2.41,5.48,"Jackson, Jeremiah",669236,543135,,called_strike,,,,,5,Called Strike,R,R,R,BAL,TEX,S,,,0,0,2026,-1.14,1.06,0.1317523765887582,2.6810212660039645,681297.0,665750.0,,2,3,Bot,,,,,,,9.238243518596835,-138.27648881608457,-3.9591866368585342,-16.645802969524954,29.69861001229234,-17.85545583584269,3.175246063,1.60246063,,,,95.8,2141,6.7,824860,643376,669394,677649,673962,608369,664059,694671,457705,53.84,,,,,,,,29,1,4-Seam Fastball,4,0,4,0,0,4,4,0,Standard,Standard,223,-0.003,-0.036,,,,0.036,,4,4,0.897,0.897,36,26,36,26,2,1,6.0,1.0,,,1.46,1.14,1.14,31.2,,,,,
SL,2026-04-01,86.7,-2.46,5.88,"Jackson, Jeremiah",669236,543135,sac_fly,hit_into_play,,,,,2,Jeremiah Jackson out on a sacrifice fly to center fielder Wyatt Langford. Colton Cowser scores.,R,R,R,BAL,TEX,X,8.0,line_drive,0,0,2026,0.4,0.61,0.1908892866220907,2.700786939846983,681297.0,,665750.0,1,2,Bot,134.34,46.69,,,,,5.437669807876576,-126.15641265301936,-2.4348182430964416,3.0503451549563247,27.284875446104756,-25.35791833431259,3.175246063,1.60246063,377.0,99.2,22.0,86.7,2015,6.4,824860,643376,669394,677649,673962,608369,664059,694671,457705,54.09,,0.483,0.0,1.0,0.0,0.0,5.0,15,1,Slider,0,0,0,0,0,1,1,0,Standard,Standard,179,0.011,-0.138,69.6,7.4,,0.138,99.2,0,0,0.621,0.621,36,26,36,26,1,0,6.0,1.0,,,2.44,-0.4,-0.4,38.6,2.620135967575578,-0.0148288910135638,29.060119606419107,43.412450772011326,24.266322776963936
CU,2026-04-01,84.1,-1.38,5.62,"Jackson, Jeremiah",669236,691945,field_out,hit_into_play,,,,,9,Jeremiah Jackson flies out to right fielder Andrew McCutchen.,R,R,R,BAL,TEX,X,9.0,fly_ball,0,2,2026,0.72,-0.63,0.5255581640259326,1.7267814535253936,,,665750.0,0,7,Bot,199.21,110.74,,,,,2.908779299062551,-122.43235925616284,-1.13815118861973,6.66224147836615,24.818060204607416,-38.465446010103264,3.175246063,1.60246063,284.0,88.2,30.0,84.6,2607,6.6,824860,643376,669394,669701,673962,608369,694671,694497,457705,53.86,0.051,0.064,0.0,1.0,0.0,0.0,3.0,65,4,Curveball,8,2,8,2,2,8,8,2,Standard,Standard,42,-0.001,-0.146,68.3,7.2,0.105,0.146,88.2,6,6,0.994,0.994,24,26,24,26,1,3,3.0,1.0,,,3.85,-0.72,-0.72,44.9,1.813047714695997,14.337512391932854,24.76833494868419,46.033860054142195,21.39344287532717
CU,2026-04-01,82.0,-1.37,5.5,"Jackson, Jeremiah",669236,691945,,foul,,,,,3,Foul,R,R,R,BAL,TEX,S,,,0,2,2026,0.7,-0.76,0.4119027749892356,2.732102143002352,,,665750.0,0,7,Bot,,,,,,,2.6133852595922313,-119.44513348141828,1.992780699958228,6.241042194587813,22.81053887889908,-40.05148223274347,3.175246063,1.60246063,160.0,68.2,20.0,82.7,2557,6.7,824860,643376,669394,669701,673962,608369,694671,694497,457705,53.82,,,,,,,,65,3,Curveball,8,2,8,2,2,8,8,2,Standard,Standard,42,0.0,0.0,67.8,6.4,,0.0,88.0,6,6,0.994,0.994,24,26,24,26,1,3,3.0,1.0,,,4.14,-0.7,-0.7,45.3,-3.4444936279243548,17.70311805483477,25.12361634061694,44.89299867408378,18.67073648381396
FF,2026-04-01,94.6,-1.43,5.54,"Jackson, Jeremiah",669236,691945,,foul,,,,,11,Foul,R,R,R,BAL,TEX,S,,,0,1,2026,-0.81,1.58,-0.1667084709345461,3.3768297291080245,,,665750.0,0,7,Bot,,,,,,,5.106098380061848,-137.5625342138007,-3.3312597353264453,-11.427879258150794,34.187299935960276,-11.634280474733597,3.175246063,1.60246063,,,,94.7,2334,6.6,824860,643376,669394,669701,673962,608369,694671,694497,457705,53.86,,,,,,,,65,2,4-Seam Fastball,8,2,8,2,2,8,8,2,Standard,Standard,213,0.0,-0.053,71.6,6.7,,0.053,,6,6,0.994,0.994,24,26,24,26,1,3,3.0,1.0,,,0.99,0.81,0.81,42.1,5.061121623840943,22.43732022166184,24.69444010931484,38.4333452729365,15.68954941390104
SL,2026-04-01,87.8,-1.62,5.48,"Jackson, Jeremiah",669236,691945,,swinging_strike,,,,,7,Swinging Strike,R,R,R,BAL,TEX,S,,,0,0,2026,0.34,0.62,-0.5462029695369409,1.9985786662050375,,,665750.0,0,7,Bot,,,,,,,1.861147459821256,-127.84736386185364,-3.4393019958557924,3.36242427175421,25.961957173322407,-24.864617187916377,3.175246063,1.60246063,,,,88.4,2288,6.6,824860,643376,669394,669701,673962,608369,694671,694497,457705,53.93,,,,,,,,65,1,Slider,8,2,8,2,2,8,8,2,Standard,Standard,191,0.0,-0.043,79.9,8.7,,0.043,,6,6,0.994,0.994,24,26,24,26,1,3,3.0,1.0,,,2.33,-0.34,-0.34,40.0,25.76096329379675,-35.51951924514681,27.471742333105286,34.94001904450392,48.413609040243216
CH,2026-04-01,83.0,2.46,5.55,"Jackson, Jeremiah",669236,641302,single,hit_into_play,,,,,14,Jeremiah Jackson singles on a line drive to right fielder Andrew McCutchen. Coby Mayo scores. Dylan Beavers to 3rd. Leody Taveras to 2nd.,R,R,L,BAL,TEX,X,9.0,line_drive,1,2,2026,0.96,-0.13,1.1239205616789605,2.172972355343347,691723.0,687637.0,665750.0,1,5,Bot,176.7,116.76,,,,,-4.931945266085868,-120.7059002700564,-0.7059700004212797,10.358950735427412,25.593764342537444,-33.56114650947984,3.175246063,1.60246063,189.0,84.4,13.0,82.6,1527,6.3,824860,643376,669394,677649,673962,608369,664059,694671,457705,54.24,0.763,0.739,0.9,1.0,1.0,0.0,4.0,48,4,Changeup,5,2,5,2,2,6,6,2,Infield shade,Standard,117,0.041,0.534,70.9,7.2,0.885,-0.534,88.0,3,3,0.913,0.913,31,26,32,26,1,2,2.0,1.0,,,3.47,0.96,-0.96,38.0,8.2162762296529,17.522569491849456,23.0670689071059,51.61130864244759,19.0307524776909
