pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-01,96.5,-2.88,5.79,"Freeland, Alex",690976,668909,walk,ball,,,,,12,Alex Freeland walks. Andy Pages to 2nd.,R,L,R,LAD,CLE,B,,,3,2,2026,-0.95,1.04,0.0808502550315855,4.284052349738786,,,681624.0,0,6,Bot,,,,,,,10.13232236244402,-140.20275287850728,-0.634982448856622,-14.891418523672137,33.094326436447716,-18.626113537292497,3.184899934,1.607332677,,,,97.9,2294,7.2,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.26,,0.700091,0.7,1.0,0.0,0.0,,40,6,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,229,0.078,0.34,,,,-0.34,,-2,-2,0.334,0.334,26,24,27,25,2,1,5.0,1.0,,,1.43,0.95,-0.95,29.9,,,,,
CU,2026-04-01,82.6,-2.81,6.11,"Freeland, Alex",690976,668909,,ball,,,,,13,Ball,R,L,R,LAD,CLE,B,,,2,2,2026,0.87,-1.2,-0.3587932468899173,0.8530349338399033,,,681624.0,0,6,Bot,,,,,,,3.8249803201573576,-120.16103547822264,-2.7285352578959325,7.460118537602758,26.633002465772197,-43.27928469221681,3.184899934,1.607332677,,,,82.9,2471,6.8,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.69,,,,,,,,40,5,Curveball,0,2,0,2,2,0,0,2,Infield shade,Standard,35,0.022,0.113,,,,-0.113,,-2,-2,0.312,0.312,26,24,27,25,2,1,5.0,1.0,,,4.58,-0.87,0.87,35.5,,,,,
CU,2026-04-01,83.0,-2.68,6.1,"Freeland, Alex",690976,668909,,swinging_strike,,,,,14,Swinging Strike,R,L,R,LAD,CLE,S,,,2,1,2026,0.78,-1.18,0.507609692522066,1.480722951129381,,,681624.0,0,6,Bot,,,,,,,5.712057536767898,-120.72332402615908,-1.399538488297115,6.251050467035732,26.68145289335572,-43.53592322293812,3.184899934,1.607332677,,,,83.5,2450,7.0,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.54,,,,,,,,40,4,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,34,-0.017,-0.078,73.2,8.1,,0.078,,-2,-2,0.329,0.329,26,24,27,25,2,1,5.0,1.0,,,4.53,-0.78,0.78,37.7,19.321710924253576,-26.953575813272455,26.28808627251917,34.34657044264174,45.45066146237414
FF,2026-04-01,96.3,-2.8,5.71,"Freeland, Alex",690976,668909,,foul,,,,,2,Foul,R,L,R,LAD,CLE,S,,,2,0,2026,-1.11,1.1,0.0145022112476345,2.80047149310336,,,681624.0,0,6,Bot,,,,,,,10.102273619153626,-139.8713001372386,-4.579766679003285,-16.72945068448988,29.86927476893587,-16.872870973438896,3.184899934,1.607332677,170.0,84.3,69.0,98.2,2217,7.3,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.18,,,,,,,,40,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,230,-0.019,-0.066,72.8,6.9,,0.066,88.0,-2,-2,0.348,0.348,26,24,27,25,2,1,5.0,1.0,,,1.36,1.11,-1.11,28.8,9.47650392416661,8.239362214451521,25.77251857318532,38.433262040495755,24.449816902259883
CU,2026-04-01,81.2,-2.8,6.05,"Freeland, Alex",690976,668909,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,LAD,CLE,B,,,1,0,2026,0.93,-1.2,0.4217069519311626,0.6709024489562561,,,681624.0,0,6,Bot,,,,,,,5.392888703483446,-118.18103345369715,-2.799797476534055,7.562680287731921,24.250253414487194,-42.973550182712515,3.184899934,1.607332677,,,,82.3,2428,7.2,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.34,,,,,,,,40,2,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,35,0.019,0.062,,,,-0.062,,-2,-2,0.329,0.329,26,24,27,25,2,1,5.0,1.0,,,4.67,-0.93,0.93,35.6,,,,,
CU,2026-04-01,80.6,-2.97,6.05,"Freeland, Alex",690976,668909,,ball,,,,,11,Ball,R,L,R,LAD,CLE,B,,,0,0,2026,1.24,-1.07,-0.6773562608780044,3.935023537332577,,,681624.0,0,6,Bot,,,,,,,2.6629659301030415,-117.2626855831898,4.324540246125368,10.81299139246464,23.851850115481007,-43.08201073735386,3.184899934,1.607332677,,,,81.2,2426,6.9,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.65,,,,,,,,40,1,Curveball,0,2,0,2,2,0,0,2,Standard,Standard,40,0.009,0.04,,,,-0.04,,-2,-2,0.32,0.32,26,24,27,25,2,1,5.0,1.0,,,4.6,-1.24,1.24,35.7,,,,,
CU,2026-04-01,82.6,-2.82,6.01,"Freeland, Alex",690976,668909,strikeout,swinging_strike,,,,,13,Alex Freeland strikes out swinging.,R,L,R,LAD,CLE,S,2.0,,0,2,2026,0.69,-1.37,-0.0058094783909663,1.3356842622717906,,,681624.0,1,3,Bot,,,,,,,5.0041352195612365,-120.20496830140976,-1.0996915397960854,5.622127916434962,25.43543978424686,-45.39293540420362,3.184899934,1.607332677,,,,83.1,2534,6.8,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.66,,0.0,0.0,1.0,0.0,0.0,,20,4,Curveball,0,2,0,2,2,0,0,2,Infield shade,Standard,34,-0.02,-0.168,74.5,7.1,,0.168,,-2,-2,0.317,0.317,26,24,27,25,1,0,5.0,1.0,,,4.74,-0.69,0.69,36.5,3.5202135722861514,11.921640345304017,30.388001033908644,38.55586071029246,23.69451113934897
FF,2026-04-01,98.9,-2.61,5.92,"Freeland, Alex",690976,668909,,foul,,,,,2,Foul,R,L,R,LAD,CLE,S,,,0,2,2026,-1.06,1.31,0.0567636477889437,3.112153897701206,,,681624.0,1,3,Bot,,,,,,,9.857375590629282,-143.58808630690302,-5.200632830475385,-17.00421528614982,33.05351576286232,-12.93741555712292,3.184899934,1.607332677,96.0,84.8,80.0,100.4,2294,7.2,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.28,,,,,,,,20,3,4-Seam Fastball,0,2,0,2,2,0,0,2,Infield shade,Standard,228,0.0,0.0,74.6,6.9,,0.0,88.0,-2,-2,0.317,0.317,26,24,27,25,1,0,5.0,1.0,,,1.03,1.06,-1.06,34.8,11.89028825548419,5.169780030199184,24.70595852684854,37.72711606467663,27.47836466776927
FF,2026-04-01,97.2,-2.93,5.8,"Freeland, Alex",690976,668909,,called_strike,,,,,1,Called Strike,R,L,R,LAD,CLE,S,,,0,1,2026,-1.1,1.19,-0.5065075737339624,2.7817590868990782,,,681624.0,1,3,Bot,,,,,,,9.070720861422885,-141.2333953142623,-5.186689314300701,-16.70605245149032,31.281030414060048,-15.23645582672644,3.184899934,1.607332677,,,,98.4,2235,7.0,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.54,,,,,,,,20,2,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,229,-0.009,-0.047,,,,0.047,,-2,-2,0.326,0.326,26,24,27,25,1,0,5.0,1.0,,,1.23,1.1,-1.1,28.9,,,,,
FF,2026-04-01,97.6,-2.76,5.66,"Freeland, Alex",690976,668909,,swinging_strike,,,,,2,Swinging Strike,R,L,R,LAD,CLE,S,,,0,0,2026,-1.01,1.27,-0.0904682903779512,2.719018915328725,,,681624.0,1,3,Bot,,,,,,,9.594215791812614,-141.76841777289846,-5.234986685323991,-15.766217696166064,32.318522642392566,-14.027481501365312,3.184899934,1.607332677,,,,99.1,2201,7.2,823970,666310,656555,677587,608070,672356,680757,682177,682657,53.31,,,,,,,,20,1,4-Seam Fastball,0,2,0,2,2,0,0,2,Standard,Standard,231,-0.005,-0.04,70.9,6.6,,0.04,,-2,-2,0.331,0.331,26,24,27,25,1,0,5.0,1.0,,,1.13,1.01,-1.01,27.6,2.5051811174860665,27.12506935551256,29.138227889230635,39.0063676634956,16.92647844198413
