pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-03-27,81.3,0.41,6.11,"Valdez, Framber",664034,664285,strikeout,swinging_strike,,,,,3,Ty France strikes out swinging.,R,R,L,SD,DET,S,2.0,,0,2,2026,-1.45,-0.97,0.4443383313587989,2.743112776462576,,657656.0,,2,6,Bot,,,,,,,2.872359162349986,-118.2260768455483,1.2997650074161902,-14.03385380916191,27.56001557459215,-41.69551383800786,3.10328084,1.566141732,,,,79.8,2785,5.8,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.67,,0.0,0.0,1.0,0.0,0.0,,49,3,Curveball,2,1,2,1,1,2,2,1,Infield shade,Standard,326,-0.021,-0.193,65.1,6.2,,0.193,,1,1,0.713,0.713,32,31,33,32,3,2,,,,,4.49,-1.45,1.45,46.6,-4.906575601936326,42.399190322969496,31.00093180823501,39.68099815012955,9.3918487572138
SI,2026-03-27,95.8,0.48,6.02,"Valdez, Framber",664034,664285,,called_strike,,,,,1,Called Strike,R,R,L,SD,DET,S,,,0,1,2026,1.54,0.1,-0.426104126119524,3.011191879067033,,657656.0,,2,6,Bot,,,,,,,-5.867014554968324,-139.1021051079547,-2.1600157812710767,21.27404260637903,40.62303487593192,-30.487589489033727,3.10328084,1.566141732,,,,93.8,2135,6.0,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.54,,,,,,,,49,2,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,140,-0.009,-0.056,,,,0.056,,1,1,0.722,0.722,32,31,33,32,3,2,,,,,2.45,1.54,-1.54,41.9,,,,,
CU,2026-03-27,79.2,0.85,5.95,"Valdez, Framber",664034,664285,,swinging_strike,,,,,13,Swinging Strike,R,R,L,SD,DET,S,,,0,0,2026,-1.22,-1.1,-0.389131365309084,1.0223635361273935,,657656.0,,2,6,Bot,,,,,,,-0.3380229844510019,-115.17531114896026,-1.4575157435936528,-10.591492322961903,26.01652125425371,-41.73294770305949,3.10328084,1.566141732,,,,77.8,2767,5.8,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.66,,,,,,,,49,1,Curveball,2,1,2,1,1,2,2,1,Infield shade,Standard,316,-0.005,-0.04,73.4,8.9,,0.04,,1,1,0.727,0.727,32,31,33,32,3,2,,,,,4.8,-1.22,1.22,43.4,26.019885062289553,-34.803929938956145,39.220269374477944,31.875987836731458,53.02293635535971
SI,2026-03-27,95.1,0.72,5.85,"Valdez, Framber",657656,664285,double,hit_into_play,,,,,5,Ramón Laureano doubles (1) on a line drive to right fielder Kerry Carpenter. Jackson Merrill scores.,R,R,L,SD,DET,X,9.0,line_drive,2,2,2026,1.29,0.4,0.2440450169135362,2.044181778426299,,701538.0,,2,6,Bot,199.16,77.06,,,,,-4.1340549636061015,-138.28710528635443,-4.898267695629889,17.40553486470425,34.143651312435516,-26.139529928593475,3.064665354,1.546653543,353.0,105.1,22.0,94.0,2178,5.9,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.56,0.774,1.242,1.25,1.0,1.0,1.0,6.0,48,5,Sinker,1,1,1,1,1,2,2,1,Infield shade,Standard,128,0.181,0.974,70.3,6.8,2.221,-0.974,105.1,0,0,0.546,0.546,32,31,33,32,3,2,,1.0,,1.0,2.15,1.29,-1.29,37.5,10.89101168018221,13.970790146035624,33.51779153843597,42.87250375713731,25.842940663489017
SI,2026-03-27,95.8,0.48,6.1,"Valdez, Framber",657656,664285,,ball,,,,,12,Ball,R,R,L,SD,DET,B,,,1,2,2026,0.93,0.5,0.05383197791316,3.498504908780194,,701538.0,,2,6,Bot,,,,,,,-3.2412505353315426,-139.42385884914137,-2.2168243998921064,12.916506797867914,32.4457986649811,-25.336863145941383,3.064665354,1.546653543,,,,95.1,2134,6.0,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.53,,,,,,,,48,4,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,141,0.008,0.012,,,,-0.012,,0,0,0.538,0.538,32,31,33,32,3,2,,1.0,,1.0,1.99,0.93,-0.93,45.1,,,,,
CU,2026-03-27,79.6,0.67,5.99,"Valdez, Framber",657656,664285,,foul,,,,,4,Foul,R,R,L,SD,DET,S,,,1,1,2026,-1.09,-1.29,-0.6907460282291326,2.192712673973989,,701538.0,,2,6,Bot,,,,,,,-0.8390559979479106,-115.78985264753015,1.2734309595549798,-9.466052536125456,27.094535855100546,-44.09494364067697,3.064665354,1.546653543,386.0,101.7,13.0,78.1,2774,5.9,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.65,,,,,,,,48,3,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,320,-0.013,-0.056,68.8,8.1,,0.056,101.7,0,0,0.551,0.551,32,31,33,32,3,2,,1.0,,1.0,4.96,-1.09,1.09,42.1,29.81558943145522,-31.31418841912473,32.1937639304565,34.75670400495762,51.22321432703259
CH,2026-03-27,88.0,0.84,5.75,"Valdez, Framber",657656,664285,,foul,,,,,6,Foul,R,R,L,SD,DET,S,,,1,0,2026,1.18,0.11,0.5996674215160289,2.344973424304015,,701538.0,,2,6,Bot,,,,,,,-3.056805854998375,-128.07339128182898,-2.102251452529127,13.610514248014423,29.087428046532683,-30.768626297379708,3.064665354,1.546653543,293.0,90.4,30.0,87.0,1444,5.8,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.65,,,,,,,,48,2,Changeup,1,1,1,1,1,1,1,1,Infield shade,Standard,114,-0.004,-0.044,71.8,6.7,,0.044,90.4,0,0,0.555,0.555,32,31,33,32,3,2,,1.0,,1.0,2.86,1.18,-1.18,35.0,-6.974833374019198,13.475676223928147,38.39068405050308,48.88992341550653,25.931519363980573
CU,2026-03-27,79.7,0.78,5.78,"Valdez, Framber",657656,664285,,ball,,,,,13,Ball,R,R,L,SD,DET,B,,,0,0,2026,-1.24,-1.3,-1.4136450908490226,1.6889311560415257,,,701538.0,2,6,Bot,,,,,,,-2.3651143863699926,-115.87085789562892,0.5981513101826315,-10.468748880407588,25.72383317393234,-44.1198945529689,3.064665354,1.546653543,,,,78.4,2880,5.8,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.65,,,,,,,,48,1,Curveball,1,1,1,1,1,1,1,1,Infield shade,Standard,316,0.02,0.035,,,,-0.035,,0,0,0.535,0.535,32,31,33,32,3,2,,1.0,,1.0,4.95,-1.24,1.24,38.5,,,,,
SI,2026-03-27,94.6,0.62,5.89,"Valdez, Framber",609280,664285,field_out,hit_into_play,,,,,11,Miguel Andujar flies out to left fielder Riley Greene.,R,R,L,SD,DET,X,7.0,fly_ball,0,1,2026,1.41,0.62,-1.0885100786008826,2.5700344848288204,,,701538.0,1,6,Bot,62.01,75.71,,,,,-7.554098614916464,-137.45836223758306,-4.055064949088929,19.62863598434056,34.979609516809056,-23.632496714235245,3.191043307,1.610433071,342.0,95.6,35.0,93.5,2270,6.0,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.45,0.16,0.313,0.0,1.0,0.0,0.0,3.0,47,2,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,127,-0.037,-0.216,73.0,7.2,0.592,0.216,95.6,0,0,0.572,0.572,32,31,33,31,3,2,,1.0,,3.0,1.97,1.41,-1.41,40.6,5.035949685002981,-14.947903193048813,29.464776697459342,28.63087398296367,35.36773454227113
SI,2026-03-27,93.6,0.85,5.69,"Valdez, Framber",609280,664285,,called_strike,,,,,7,Called Strike,R,R,L,SD,DET,S,,,0,0,2026,1.41,0.31,-0.5144690757887176,1.6568617425268282,,,701538.0,1,6,Bot,,,,,,,-6.598985629659476,-135.9345030176175,-4.959082486174391,18.94689065384,35.549722218989324,-27.36657962920424,3.191043307,1.610433071,,,,92.2,2097,6.0,823324,693307,679529,595879,690993,805808,682985,678009,681481,54.52,,,,,,,,47,1,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,121,-0.006,-0.04,,,,0.04,,0,0,0.578,0.578,32,31,33,31,3,2,,1.0,,3.0,2.35,1.41,-1.41,34.8,,,,,
