pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2026-03-28,84.6,-1.57,6.2,"Bradish, Kyle",665019,680694,field_out,hit_into_play,,,,,7,"Kody Clemens grounds out, second baseman Jeremiah Jackson to first baseman Pete Alonso.",R,L,R,BAL,MIN,X,4.0,ground_ball,2,1,2026,1.5,-0.26,-0.4364886583593053,1.774371281509012,,,,1,5,Top,140.66,160.8,,,,,-0.4372178139311079,-123.16486099156828,-3.111682944951686,15.21817741546008,27.777126748503957,-34.325407735585316,3.211228675,1.620620079,3.0,79.3,-34.0,84.3,2632,6.4,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.13,0.055,0.05,0.0,1.0,0.0,0.0,2.0,37,4,Slider,1,3,3,1,3,1,3,1,Infield shade,Standard,56,0.015,-0.298,73.3,7.1,0.056,0.298,88.0,-2,2,0.265,0.735,29,30,30,30,3,2,,2,,1,3.48,-1.5,1.5,48.3,4.958913251836412,10.31600167556396,31.369863701610846,40.57986246618174,29.960107456631555
SI,2026-03-28,91.2,-1.12,6.29,"Bradish, Kyle",665019,680694,,called_strike,,,,,5,Called Strike,R,L,R,BAL,MIN,S,,,2,0,2026,-0.71,1.25,0.0614343737382592,2.3425448434407423,,,,1,5,Top,,,,,,,4.481546754699236,-132.38492073913994,-6.346088751666518,-9.371833843398733,35.504812778745894,-16.32319914190787,3.211228675,1.620620079,,,,90.2,2128,6.4,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.12,,,,,,,,37,3,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,196,0.004,-0.066,,,,0.066,,-2,2,0.261,0.739,29,30,30,30,3,2,,2,,1,1.56,0.71,-0.71,52.6,,,,,
SL,2026-03-28,85.7,-1.35,6.24,"Bradish, Kyle",665019,680694,,ball,,,,,13,Ball,R,L,R,BAL,MIN,B,,,1,0,2026,1.04,0.0,-0.2432714487630694,1.472761699148268,,,,1,5,Top,,,,,,,0.4266198934969878,-124.6120244588855,-4.58201815177671,10.597534888258048,30.61971409434168,-31.317124385216655,3.211228675,1.620620079,,,,84.9,2601,6.3,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.16,,,,,,,,37,2,Slider,1,3,3,1,3,1,3,1,Infield shade,Standard,47,-0.004,0.071,,,,-0.071,,-2,2,0.265,0.735,29,30,30,30,3,2,,2,,1,3.17,-1.04,1.04,51.8,,,,,
SI,2026-03-28,92.7,-0.94,6.29,"Bradish, Kyle",665019,680694,,ball,,,,,9,Ball,R,L,R,BAL,MIN,B,,,0,0,2026,-0.83,1.27,0.5726934463261523,1.5014645044424657,,,,1,5,Top,,,,,,,5.669429202793305,-134.57998337080056,-8.942841191326117,-11.348856384889377,31.916701768428865,-14.918552495713833,3.211228675,1.620620079,,,,92.4,2144,6.5,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.05,,,,,,,,37,1,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,188,-0.002,0.039,,,,-0.039,,-2,2,0.267,0.733,29,30,30,30,3,2,,2,,1,1.42,0.83,-0.83,55.6,,,,,
SI,2026-03-28,91.8,-0.89,6.31,"Bradish, Kyle",686797,680694,field_out,hit_into_play,,,,,1,Brooks Lee pops out to third baseman Coby Mayo in foul territory.,R,L,R,BAL,MIN,X,5.0,popup,2,2,2026,-1.32,0.9,-0.72448660537989,3.1633104113610786,,,,0,5,Top,77.57,166.66,,,,,3.317086438970266,-133.5596557326405,-3.866190467536698,-16.43487458565898,30.532807360744957,-20.7531874338438,3.208595801,1.619291339,146.0,82.5,73.0,91.9,2171,6.5,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.01,0.001,0.0,0.0,1.0,0.0,0.0,3.0,36,7,Sinker,1,3,3,1,3,1,3,1,Infield shade,Standard,178,0.015,-0.232,66.6,7.1,0.001,0.232,88.0,-2,2,0.252,0.748,29,25,30,25,2,1,,2,,2,1.82,1.32,-1.32,54.8,14.168138186156115,-6.170140841034313,24.741749431798468,42.63742533218484,27.33272511292096
SL,2026-03-28,85.1,-1.46,6.2,"Bradish, Kyle",686797,680694,,foul,,,,,12,Foul,R,L,R,BAL,MIN,S,,,2,2,2026,1.63,-0.14,0.1954727448116882,3.5432547334906093,,,,0,5,Top,,,,,,,0.5066562852244827,-123.85524018263276,0.6122449139974127,16.57894183581948,26.410395310407864,-33.98688862647546,3.208595801,1.619291339,,,,85.1,2634,6.4,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.1,,,,,,,,36,6,Slider,1,3,3,1,3,1,3,1,Infield shade,Standard,52,0.0,0.0,71.3,6.2,,0.0,,-2,2,0.252,0.748,29,25,30,25,2,1,,2,,2,3.31,-1.63,1.63,49.8,1.241764009931518,10.407944190490957,24.910097660005736,32.396679406870746,25.772841879969754
CU,2026-03-28,82.8,-0.92,6.43,"Bradish, Kyle",686797,680694,,foul,,,,,14,Foul,R,L,R,BAL,MIN,S,,,2,2,2026,0.55,-0.93,0.5789360799911665,1.4934379460363556,,,,0,5,Top,,,,,,,2.273217884044708,-120.53828920780668,-2.610788658615215,4.87281080262914,26.070814956096452,-40.82990682522808,3.208595801,1.619291339,267.0,92.8,22.0,82.8,2568,6.5,824862,668939,624413,669236,691723,683002,621493,681297,687637,53.96,,,,,,,,36,5,Curveball,1,3,3,1,3,1,3,1,Infield shade,Standard,26,0.0,0.0,67.7,7.9,,0.0,92.8,-2,2,0.252,0.748,29,25,30,25,2,1,,2,,2,4.28,-0.55,0.55,60.6,18.870196752598183,-23.8754786933406,36.65288221309929,28.584053717793548,40.54646883406322
SL,2026-03-28,84.4,-1.17,6.33,"Bradish, Kyle",686797,680694,,foul,,,,,9,Foul,R,L,R,BAL,MIN,S,,,2,1,2026,1.5,-0.22,0.5827080631959263,1.704668876253356,,,,0,5,Top,,,,,,,0.972659020496503,-122.9722397485443,-3.7170240689175382,15.053505097423104,24.77341104557118,-33.88802768424605,3.208595801,1.619291339,3.0,85.2,-27.0,84.5,2570,6.3,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.2,,,,,,,,36,4,Slider,1,3,3,1,3,1,3,1,Standard,Standard,33,0.006,-0.073,71.9,7.9,,0.073,88.0,-2,2,0.246,0.754,29,25,30,25,2,1,,2,,2,3.42,-1.5,1.5,51.3,22.16048923277135,-22.76004161696105,33.93869893202508,28.90985473744329,41.44805921588424
SL,2026-03-28,85.0,-1.45,6.15,"Bradish, Kyle",686797,680694,,ball,,,,,13,Ball,R,L,R,BAL,MIN,B,,,1,1,2026,1.48,-0.02,-0.4844840535894279,1.1591005883283736,,,,0,5,Top,,,,,,,-0.7839133974313888,-123.8197940711444,-5.122646383636988,15.39839837305328,24.050569765641125,-31.57575310606963,3.208595801,1.619291339,,,,85.3,2616,6.4,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.13,,,,,,,,36,3,Slider,1,3,3,1,3,1,3,1,Standard,Standard,41,-0.004,0.055,,,,-0.055,,-2,2,0.25,0.75,29,25,30,25,2,1,,2,,2,3.16,-1.48,1.48,48.5,,,,,
CU,2026-03-28,82.5,-1.15,6.32,"Bradish, Kyle",686797,680694,,ball,,,,,14,Ball,R,L,R,BAL,MIN,B,,,0,1,2026,0.48,-1.18,0.0050994757516666,1.0228525446771672,,,,0,5,Top,,,,,,,1.6400909087908986,-120.07863848029044,-2.899362680424266,4.251510419024674,24.544969293100948,-43.186537815208055,3.208595801,1.619291339,,,,82.4,2590,6.3,824862,668939,624413,669236,691723,683002,621493,681297,687637,54.18,,,,,,,,36,2,Curveball,1,3,3,1,3,1,3,1,Standard,Standard,27,-0.002,0.031,,,,-0.031,,-2,2,0.252,0.748,29,25,30,25,2,1,,2,,2,4.54,-0.48,0.48,55.7,,,,,
