pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-28,92.1,-0.82,5.53,"Gray, Sonny",682829,543243,truncated_pa,ball,,,,,1,"Matt McLain caught stealing 2nd base, catcher Carlos Narváez to shortstop Trevor Story.",R,L,R,CIN,BOS,B,2.0,,2,1,2026,0.0,1.03,-0.7933382294347334,3.370614941015047,,,680574.0,2,4,Bot,,,,,,,0.0768407489161857,-134.12694115251685,-1.7873513927480067,-0.075005292909031,28.52028343334887,-19.52000417978927,3.460474081,1.74640748,,,,92.8,2448,6.6,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.89,,,0.0,0.0,0.0,0.0,,41,4,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,207,-0.024,-0.309,,,,0.309,,1,1,0.662,0.662,36,24,37,24,3,2,,2.0,,1,1.65,0.0,0.0,45.6,,,,,
CU,2026-03-28,80.3,-0.61,5.63,"Gray, Sonny",682829,543243,,called_strike,,,,,14,Called Strike,R,L,R,CIN,BOS,S,,,2,0,2026,1.31,-1.29,0.8331266030492049,1.9817345263104151,,,680574.0,2,4,Bot,,,,,,,0.6376587031507353,-116.8292973964644,1.4756790530270751,11.633355342453482,26.54932348239117,-44.395425290049296,3.460474081,1.74640748,,,,79.9,2853,6.5,824540,665966,575929,691785,702332,596115,701350,678882,677800,54.01,,,,,,,,41,3,Curveball,4,3,4,3,3,4,4,3,Standard,Standard,31,-0.004,-0.044,,,,0.044,,1,1,0.666,0.666,36,24,37,24,3,2,,2.0,,1,4.89,-1.31,1.31,52.1,,,,,
SI,2026-03-28,92.5,-0.93,5.35,"Gray, Sonny",682829,543243,,ball,,,,,13,Ball,R,L,R,CIN,BOS,B,,,1,0,2026,-1.43,0.72,-0.4366059245818328,1.1510170663806003,,,680574.0,2,4,Bot,,,,,,,4.439801013073923,-134.43725710070777,-6.20925884199868,-18.221635683893215,32.127829973397674,-22.24142215729516,3.460474081,1.74640748,,,,92.6,2324,6.7,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.84,,,,,,,,41,2,Sinker,4,3,4,3,3,4,4,3,Infield shade,Standard,223,0.004,0.048,,,,-0.048,,1,1,0.662,0.662,36,24,37,24,3,2,,2.0,,1,1.97,1.43,-1.43,45.7,,,,,
CU,2026-03-28,79.8,-0.56,5.53,"Gray, Sonny",682829,543243,,blocked_ball,,,,,14,Ball In Dirt,R,L,R,CIN,BOS,B,,,0,0,2026,1.27,-1.36,0.5884885527956353,0.163669803233307,,,680574.0,2,4,Bot,,,,,,,0.050432410641835,-116.02091070376272,-1.9577633431383517,11.211975113310697,28.443336200659736,-44.001818455581066,3.460474081,1.74640748,,,,79.5,2893,6.8,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.66,,,,,,,,41,1,Curveball,4,3,4,3,3,4,4,3,Infield shade,Standard,26,0.002,0.035,,,,-0.035,,1,1,0.66,0.66,36,24,37,24,3,2,,2.0,,1,5.04,-1.27,1.27,50.9,,,,,
ST,2026-03-28,84.4,-0.65,5.6,"Gray, Sonny",680574,543243,single,hit_into_play,,,,,9,Matt McLain singles on a ground ball to center fielder Ceddanne Rafaela.,R,R,R,CIN,BOS,X,8.0,ground_ball,0,2,2026,1.09,-0.23,0.5240680081587882,1.9179943311835048,,,,2,4,Bot,124.45,104.05,,,,,0.4874595499956515,-122.90830399228264,-1.4916003011260133,10.885417024095815,25.764121425877544,-34.424339156099784,3.047112861,1.537795276,86.0,107.0,4.0,84.6,2695,6.5,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.99,0.623,0.606,0.9,1.0,1.0,0.0,4.0,40,3,Sweeper,4,3,4,3,3,4,4,3,Standard,Standard,34,0.015,0.425,,,0.727,-0.425,107.0,1,1,0.645,0.645,36,26,37,27,3,2,,2.0,,1,3.44,-1.09,-1.09,49.7,,,,,
SI,2026-03-28,92.4,-0.72,5.53,"Gray, Sonny",680574,543243,,foul,,,,,13,Foul,R,R,R,CIN,BOS,S,,,0,1,2026,-1.23,0.69,-0.9354325290533752,1.9568823710155576,,,,2,4,Bot,,,,,,,2.203107157253287,-134.48708146138918,-4.606520026104906,-15.372309293084015,30.768592646208266,-23.024508472724584,3.047112861,1.537795276,,,,92.9,2426,6.7,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.79,,,,,,,,40,2,Sinker,4,3,4,3,3,4,4,3,Standard,Standard,203,-0.002,-0.057,72.1,7.6,,0.057,,1,1,0.647,0.647,36,26,37,27,3,2,,2.0,,1,1.99,1.23,1.23,49.8,19.91440653476194,-15.985596420099425,34.132472570388735,24.570435195851463,34.68636756699762
FC,2026-03-28,89.5,-0.78,5.61,"Gray, Sonny",680574,543243,,called_strike,,,,,12,Called Strike,R,R,R,CIN,BOS,S,,,0,0,2026,-0.05,0.22,0.9978085673973272,2.6791105905497736,,,,2,4,Bot,,,,,,,4.443895143205672,-130.35336077611743,-1.5126627109877706,-1.4677385524981976,27.948053157538663,-29.550010790008837,3.047112861,1.537795276,,,,90.0,2708,6.6,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.92,,,,,,,,40,1,Cutter,4,3,4,3,3,4,4,3,Standard,Standard,155,-0.002,-0.043,,,,0.043,,1,1,0.649,0.649,36,26,37,27,3,2,,2.0,,1,2.62,0.05,0.05,49.3,,,,,
ST,2026-03-28,85.2,-0.66,5.58,"Gray, Sonny",670770,543243,strikeout,swinging_strike,,,,,14,TJ Friedl strikes out swinging.,R,L,R,CIN,BOS,S,2.0,,1,2,2026,1.37,-0.09,0.7454935590240708,0.8712924759429503,,,,1,4,Bot,,,,,,,0.4661020566734906,-123.99156871834076,-4.303776405333784,13.913804382214169,26.43141888121576,-32.35721788137104,3.043602362,1.536023622,,,,85.4,2830,6.5,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.96,,0.0,0.0,1.0,0.0,0.0,,39,4,Sweeper,4,3,4,3,3,4,4,3,Infield shade,Standard,33,-0.01,-0.18,73.1,7.8,,0.18,,1,1,0.659,0.659,36,30,37,31,3,2,,2.0,,1,3.24,-1.37,1.37,50.1,19.53033095125027,-36.93419323392301,35.26890915029249,25.650116864834484,54.02531185703937
SI,2026-03-28,92.6,-0.53,5.69,"Gray, Sonny",670770,543243,,ball,,,,,11,Ball,R,L,R,CIN,BOS,B,,,0,2,2026,-1.27,0.75,-0.899766502130152,3.14410523264288,,,,1,4,Bot,,,,,,,1.9076367464799429,-134.86423897042172,-2.178573156334833,-15.89708692490138,30.018211187808703,-22.78177017667529,3.043602362,1.536023622,,,,93.4,2490,6.8,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.72,,,,,,,,39,3,Sinker,4,3,4,3,3,4,4,3,Infield shade,Standard,213,0.001,0.017,,,,-0.017,,1,1,0.658,0.658,36,30,37,31,3,2,,2.0,,1,1.91,1.27,-1.27,53.7,,,,,
CH,2026-03-28,85.9,-0.9,5.33,"Gray, Sonny",670770,543243,,called_strike,,,,,1,Called Strike,R,L,R,CIN,BOS,S,,,0,1,2026,-1.38,0.47,-0.6965252965421603,2.6548693543811437,,,,1,4,Bot,,,,,,,3.3328025320111463,-125.09485733605526,-0.8780403276618001,-15.154829166649437,24.01867905863782,-27.300405544215064,3.043602362,1.536023622,,,,86.8,1784,6.7,824540,665966,575929,691785,702332,596115,701350,678882,677800,53.76,,,,,,,,39,2,Changeup,4,3,4,3,3,4,4,3,Infield shade,Standard,232,-0.004,-0.052,,,,0.052,,1,1,0.662,0.662,36,30,37,31,3,2,,2.0,,1,2.61,1.38,-1.38,41.4,,,,,
