pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-03-29,99.2,-0.74,5.83,"Taylor, Grant",686217,691799,strikeout,foul_tip,,,,,12,Sal Frelick strikes out on a foul tip.,R,L,R,MIL,CWS,S,2.0,,3,2,2026,0.0,1.49,1.1538108362298016,3.2289026593446355,,650859.0,596142.0,2,7,Bot,,,,,,,5.20898347777262,-144.27611758984605,-5.118151546392293,-1.2698885833191995,34.63805631624815,-10.446880154458572,3.062910105,1.545767717,,,,100.8,2397,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.26,,0.0,0.0,1.0,0.0,0.0,,64,6,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,196,-0.037,-0.282,68.5,6.3,,0.282,,-4,-4,0.073,0.073,24,26,24,26,1,3,1.0,1.0,,1,0.84,0.0,0.0,57.7,9.054473775416136,-4.889805543711849,19.301877876511263,23.453147863286382,25.48450029336955
FF,2026-03-29,97.6,-0.72,5.81,"Taylor, Grant",686217,691799,,ball,,,,,12,Ball,R,L,R,MIL,CWS,B,,,2,2,2026,0.04,1.43,0.390996149343086,3.910018754659436,,650859.0,596142.0,2,7,Bot,,,,,,,2.9076510688003823,-142.12365368738708,-2.833681541135019,-0.1771133250889433,33.22147551468674,-12.418611606103214,3.062910105,1.545767717,,,,99.3,2396,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.27,,,,,,,,64,5,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,188,0.01,0.079,,,,-0.079,,-4,-4,0.063,0.063,24,26,24,26,1,3,1.0,1.0,,1,0.97,-0.04,0.04,58.1,,,,,
FF,2026-03-29,97.8,-0.65,5.83,"Taylor, Grant",686217,691799,,foul,,,,,3,Foul,R,L,R,MIL,CWS,S,,,2,1,2026,-0.05,1.43,0.5181650657938351,2.9548245226511796,,650859.0,596142.0,2,7,Bot,,,,,,,3.2953257865552352,-142.3474661397558,-5.481609322106332,-1.4563020787369028,33.901880866828066,-11.759302371808324,3.062910105,1.545767717,172.0,66.5,58.0,99.5,2404,7.3,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.22,,,,,,,,64,4,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,193,-0.008,-0.08,64.0,5.6,,0.08,88.0,-4,-4,0.071,0.071,24,26,24,26,1,3,1.0,1.0,,1,0.96,0.05,-0.05,60.5,-5.945809546060224,21.90782244190917,25.12096411840258,29.454841851309283,20.412975945866908
CU,2026-03-29,85.8,-0.57,5.87,"Taylor, Grant",686217,691799,,ball,,,,,14,Ball,R,L,R,MIL,CWS,B,,,1,1,2026,0.5,-1.28,0.5101301647514093,1.1162326141595569,,650859.0,596142.0,2,7,Bot,,,,,,,1.510375717333431,-124.86173547449624,-2.0173876435412934,4.8419136444366995,27.82281360304804,-45.284896422177866,3.062910105,1.545767717,,,,86.8,2580,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.31,,,,,,,,64,3,Curveball,3,7,3,7,7,3,3,7,Standard,Standard,16,0.005,0.03,,,,-0.03,,-4,-4,0.066,0.066,24,26,24,26,1,3,1.0,1.0,,1,4.41,-0.5,0.5,61.5,,,,,
FF,2026-03-29,98.0,-0.69,5.83,"Taylor, Grant",686217,691799,,foul,,,,,5,Foul,R,L,R,MIL,CWS,S,,,1,0,2026,0.13,1.6,0.137258976500165,2.471080435375577,,650859.0,596142.0,2,7,Bot,,,,,,,1.95742823270181,-142.62014021903727,-7.242181851535341,1.2449540014694456,33.67676627710386,-8.855899764681674,3.062910105,1.545767717,203.0,72.9,51.0,99.6,2533,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.26,,,,,,,,64,2,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,191,-0.005,-0.052,71.8,7.4,,0.052,88.0,-4,-4,0.071,0.071,24,26,24,26,1,3,1.0,1.0,,1,0.78,-0.13,0.13,58.9,10.795831435386765,-0.1276728032911891,28.69097273144148,35.316135032622746,25.06004175942594
FF,2026-03-29,98.9,-0.59,5.85,"Taylor, Grant",686217,691799,,ball,,,,,14,Ball,R,L,R,MIL,CWS,B,,,0,0,2026,0.02,1.47,0.8257826656971787,0.9537005835595468,,650859.0,596142.0,2,7,Bot,,,,,,,3.8129161669219385,-143.638968169779,-11.257316637779944,-0.6715918184769948,34.34598312677632,-9.40934090864788,3.062910105,1.545767717,,,,100.3,2461,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.28,,,,,,,,64,1,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,188,0.003,0.024,,,,-0.024,,-4,-4,0.068,0.068,24,26,24,26,1,3,1.0,1.0,,1,0.88,-0.02,0.02,61.8,,,,,
SL,2026-03-29,89.2,-1.05,5.75,"Taylor, Grant",596142,691799,single,hit_into_play,,,,,6,"Brewers challenged (play at 1st), call on the field was overturned: Gary Sánchez singles on a ground ball to shortstop Colson Montgomery. Luis Rengifo to 2nd.",R,R,R,MIL,CWS,X,6.0,ground_ball,0,1,2026,0.7,-0.17,0.6798218496554778,2.2373165449637495,,,650859.0,2,7,Bot,100.12,150.16,,,,,2.747853403562636,-129.86135086888189,-1.9937321305952165,7.219702988807048,29.203544549650683,-33.905575074892916,3.311277887,1.671112205,31.0,92.5,-2.0,90.2,2711,7.1,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.43,0.253,0.228,0.9,1.0,1.0,0.0,2.0,63,2,Slider,3,7,3,7,7,3,3,7,Standard,Standard,47,0.02,0.387,68.4,7.6,0.29,-0.387,92.5,-4,-4,0.048,0.048,24,33,24,34,1,3,1.0,,,1,3.05,-0.7,-0.7,54.1,17.681936280110587,-11.30433599195214,25.371063403022507,43.221998149555304,41.39587447571953
FF,2026-03-29,98.3,-0.6,5.8,"Taylor, Grant",596142,691799,,foul,,,,,14,Foul,R,R,R,MIL,CWS,S,,,0,0,2026,0.01,1.2,0.2288532751363095,1.098821350043368,,,650859.0,2,7,Bot,,,,,,,2.2295841440167123,-142.83042004674903,-9.993443777748611,-0.4210377522999257,32.96901618783682,-13.660509352444768,3.311277887,1.671112205,,,,100.1,2488,7.3,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.16,,,,,,,,63,1,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,191,-0.002,-0.042,68.4,7.8,,0.042,,-4,-4,0.05,0.05,24,33,24,34,1,3,1.0,,,1,1.17,-0.01,-0.01,57.6,15.09666661166028,-9.100663722257444,29.86311392622132,39.891842870960446,38.5634804004886
CU,2026-03-29,84.1,-0.53,5.85,"Taylor, Grant",650859,691799,walk,ball,,,,,13,Luis Rengifo walks.,R,L,R,MIL,CWS,B,,,3,2,2026,0.56,-1.2,-0.8529953979193409,1.4739228738782546,,,,2,7,Bot,,,,,,,-1.8887140712125392,-122.48573299778263,-1.065338247837378,5.96140845577826,25.79882660908825,-44.17034723261305,3.087483596,1.558169291,,,,85.4,2447,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.25,,0.700091,0.7,1.0,0.0,0.0,,62,6,Curveball,3,7,3,7,7,3,3,7,Infield shade,Standard,12,0.007,0.259,,,,-0.259,,-4,-4,0.043,0.043,24,29,24,29,1,3,1.0,3.0,,1,4.43,-0.56,0.56,62.6,,,,,
CU,2026-03-29,84.9,-0.51,5.81,"Taylor, Grant",650859,691799,,called_strike,,,,,8,Called Strike,R,L,R,MIL,CWS,S,,,3,1,2026,0.42,-1.1,0.083589434551252,1.7069809118713706,,,,2,7,Bot,,,,,,,0.5214546141216814,-123.62913029080218,-0.773815206935033,4.166272314017157,25.71769636104009,-43.43274769614192,3.087483596,1.558169291,,,,86.4,2471,7.3,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.22,,,,,,,,62,5,Curveball,3,7,3,7,7,3,3,7,Standard,Standard,13,-0.002,-0.086,,,,0.086,,-4,-4,0.045,0.045,24,29,24,29,1,3,1.0,3.0,,1,4.26,-0.42,0.42,63.6,,,,,
FF,2026-03-29,98.0,-0.72,5.79,"Taylor, Grant",650859,691799,,ball,,,,,12,Ball,R,L,R,MIL,CWS,B,,,2,1,2026,-0.06,1.49,0.2040243095910201,3.4919815254290305,,,,2,7,Bot,,,,,,,2.6366956753529247,-142.67988774486895,-4.095178997714622,-1.4232014816371896,33.94782959031319,-11.152580732614028,3.087483596,1.558169291,,,,99.6,2484,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.26,,,,,,,,62,4,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,194,0.002,0.117,,,,-0.117,,-4,-4,0.043,0.043,24,29,24,29,1,3,1.0,3.0,,1,0.89,0.06,-0.06,58.8,,,,,
FF,2026-03-29,99.0,-0.62,5.67,"Taylor, Grant",650859,691799,,foul,,,,,14,Foul,R,L,R,MIL,CWS,S,,,2,0,2026,0.04,1.51,0.89727485415721,2.253913828764495,,,,2,7,Bot,,,,,,,4.075761720793819,-143.918797025108,-7.4052110438435506,-0.4336295075701191,34.09647977745679,-9.69146756278355,3.087483596,1.558169291,198.0,73.5,23.0,101.0,2397,7.5,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.0,,,,,,,,62,3,4-Seam Fastball,3,7,3,7,7,3,3,7,Infield shade,Standard,191,-0.001,-0.066,66.3,6.4,,0.066,88.0,-4,-4,0.044,0.044,24,29,24,29,1,3,1.0,3.0,,1,0.83,-0.04,0.04,58.8,-3.468184649083577,13.76262374573384,42.93755288313127,23.61105823219203,22.822840710868284
FF,2026-03-29,99.7,-0.61,5.77,"Taylor, Grant",650859,691799,,ball,,,,,14,Ball,R,L,R,MIL,CWS,B,,,1,0,2026,0.0,1.39,0.9908851703358356,2.2732153227707426,,,,2,7,Bot,,,,,,,4.419482485842361,-145.01018439146,-7.457255431642227,-1.0252983967262526,34.60132766161634,-10.96939366426846,3.087483596,1.558169291,,,,101.6,2462,7.4,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.13,,,,,,,,62,2,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,195,0.001,0.065,,,,-0.065,,-4,-4,0.043,0.043,24,29,24,29,1,3,1.0,3.0,,1,0.91,0.0,0.0,57.1,,,,,
FC,2026-03-29,94.8,-0.78,5.78,"Taylor, Grant",650859,691799,,ball,,,,,12,Ball,R,L,R,MIL,CWS,B,,,0,0,2026,0.19,0.34,1.3999537729601716,2.649342774881209,,,,2,7,Bot,,,,,,,5.303647656550821,-138.0223189197624,-3.159926221833668,1.2745397182671114,29.326358095209976,-27.350182223995876,3.087483596,1.558169291,,,,96.7,2664,7.3,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.25,,,,,,,,62,1,Cutter,3,7,3,7,7,3,3,7,Infield shade,Standard,139,0.001,0.037,,,,-0.037,,-4,-4,0.042,0.042,24,29,24,29,1,3,1.0,3.0,,1,2.19,-0.19,0.19,56.4,,,,,
FF,2026-03-29,99.3,-0.49,5.89,"Taylor, Grant",661388,691799,strikeout,foul_tip,,,,,11,William Contreras strikes out on a foul tip.,R,R,R,MIL,CWS,S,2.0,,1,2,2026,-0.07,1.39,-0.0468923019597126,3.5470002596485304,,,,1,7,Bot,,,,,,,1.3905994415242835,-144.53453598148485,-4.203647355833756,-1.2576955283565738,34.444489748537364,-11.888919498975277,3.133120079,1.581200787,,,,100.8,2422,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.35,,0.0,0.0,1.0,0.0,0.0,,61,4,4-Seam Fastball,3,7,3,7,7,3,3,7,Strategic,Standard,186,-0.008,-0.18,71.1,6.5,,0.18,,-4,-4,0.05,0.05,24,28,24,29,1,3,1.0,1.0,,1,0.92,0.07,0.07,60.4,9.113179010141902,13.640567539663948,19.594843676415376,38.30707690114396,21.18175713411901
SL,2026-03-29,90.1,-0.84,5.7,"Taylor, Grant",661388,691799,,ball,,,,,14,Ball,R,R,R,MIL,CWS,B,,,0,2,2026,0.49,-0.34,1.158988812004467,0.9047558799535071,,,,1,7,Bot,,,,,,,3.908760206384712,-131.11455446180366,-4.973032226808642,4.695211617864817,29.82212504513505,-35.12526389006888,3.133120079,1.581200787,,,,91.3,2717,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.3,,,,,,,,61,3,Slider,3,7,3,7,7,3,3,7,Strategic,Standard,32,0.001,0.017,,,,-0.017,,-4,-4,0.049,0.049,24,28,24,29,1,3,1.0,1.0,,1,3.16,-0.49,-0.49,51.6,,,,,
SI,2026-03-29,101.9,-0.76,5.72,"Taylor, Grant",661388,691799,,called_strike,,,,,6,Called Strike,R,R,R,MIL,CWS,S,,,0,1,2026,-0.91,1.1,0.7165307250236469,2.1316815842022896,,,,1,7,Bot,,,,,,,6.4368519657528465,-148.14233368271775,-7.383104612452502,-14.920448605037226,35.15131216401044,-14.442574512034865,3.133120079,1.581200787,,,,103.6,2368,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.28,,,,,,,,61,2,Sinker,3,7,3,7,7,3,3,7,Strategic,Standard,204,-0.002,-0.052,,,,0.052,,-4,-4,0.051,0.051,24,28,24,29,1,3,1.0,1.0,,1,1.1,0.91,0.91,51.9,,,,,
SL,2026-03-29,90.1,-1.02,5.76,"Taylor, Grant",661388,691799,,called_strike,,,,,6,Called Strike,R,R,R,MIL,CWS,S,,,0,0,2026,0.48,-0.12,0.4122906089413689,2.208631441839414,,,,1,7,Bot,,,,,,,2.5164946345654635,-131.16527157587512,-2.3908819397817247,4.940795801027772,28.29264156373295,-33.22799502345553,3.133120079,1.581200787,,,,91.4,2682,7.1,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.43,,,,,,,,61,1,Slider,3,7,3,7,7,3,3,7,Standard,Standard,58,-0.002,-0.039,,,,0.039,,-4,-4,0.053,0.053,24,28,24,29,1,3,1.0,1.0,,1,2.93,-0.48,-0.48,52.5,,,,,
CU,2026-03-29,86.2,-0.53,5.85,"Taylor, Grant",668930,691799,strikeout,swinging_strike,,,,,14,Brice Turang strikes out swinging.,R,L,R,MIL,CWS,S,2.0,,2,2,2026,0.12,-1.1,0.6666818283692644,1.4153638062695646,,,,0,7,Bot,,,,,,,2.603168930867054,-125.55470465654216,-1.7855598070545533,0.7026632299151138,26.43083476273368,-43.622125742599984,3.21035105,1.620177165,,,,87.6,2572,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.26,,0.0,0.0,1.0,0.0,0.0,,60,6,Curveball,3,7,3,7,7,3,3,7,Strategic,Standard,20,-0.015,-0.232,72.7,7.7,,0.232,,-4,-4,0.068,0.068,24,26,24,27,1,3,1.0,1.0,,1,4.17,-0.12,0.12,61.9,26.563384535406374,-19.17596302759977,38.53763702510313,27.944660721874037,52.006426093128646
FF,2026-03-29,97.7,-0.51,5.87,"Taylor, Grant",668930,691799,,foul,,,,,2,Foul,R,L,R,MIL,CWS,S,,,2,2,2026,-0.03,1.55,0.08045446828005,2.9182107756996167,,,,0,7,Bot,,,,,,,1.6755167538974742,-142.21179114918175,-5.9593823890449915,-0.8338647812283344,33.22441543038403,-10.021191353973672,3.21035105,1.620177165,220.0,78.2,53.0,99.3,2378,7.2,823810,700337,808959,805367,678246,695657,656537,671976,677592,53.31,,,,,,,,60,5,4-Seam Fastball,3,7,3,7,7,3,3,7,Standard,Standard,200,0.0,0.0,67.4,6.5,,0.0,88.0,-4,-4,0.068,0.068,24,26,24,27,1,3,1.0,1.0,,1,0.84,0.03,-0.03,61.0,0.200790604318058,11.87194606953523,31.682462274993632,34.946503297235324,26.740829396030193
