pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-09-26,100.3,-0.57,5.95,"Taylor, Grant",665953,691799,strikeout,foul_tip,,,,,12.0,Andrés Chaparro strikes out on a foul tip.,R,R,R,WSH,CWS,S,2.0,,1,2,2025,-0.01,1.54,0.8766785531828691,2.466257606567196,,,683083.0,2,9,Bot,,,,,,,4.097329595326243,-145.869162664282,-8.052669210383792,-1.1243276234442574,35.57368762610149,-8.480057114494759,3.31,1.55,,,,102.0,2652.0,7.3,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.2,,0.0,0.0,1.0,0.0,0.0,,81,4,4-Seam Fastball,9,10,9,10,10,9,9,10,Standard,Standard,192.0,-0.099,-0.183,72.7,6.5,,0.183,,-1,-1,0.099,0.099,23,26,23,26,1,0,3.0,4,,2,0.73,0.01,0.01,62.4,-8.115209725285286,13.270871718106475,30.7479511834543,46.88599331123247,13.319292636137762
SL,2025-09-26,91.4,-1.16,5.89,"Taylor, Grant",665953,691799,,foul,,,,,1.0,Foul,R,R,R,WSH,CWS,S,,,1,1,2025,0.16,-0.11,-0.6359975171478067,3.3927302840350775,,,683083.0,2,9,Bot,,,,,,,0.9893931006305272,-133.09562315052278,-0.1689043385793293,1.6907833733314002,28.71452908954869,-33.6328608990075,3.31,1.55,,,,92.7,2686.0,7.1,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.45,,,,,,,,81,3,Slider,9,10,9,10,10,9,9,10,Standard,Standard,59.0,0.0,-0.073,74.5,6.1,,0.073,,-1,-1,0.099,0.099,23,26,23,26,1,0,3.0,4,,2,2.83,-0.16,-0.16,53.9,1.5661985146739272,-1.8048804355238608,22.12777267695004,28.753278929879716,27.99420430784115
FF,2025-09-26,98.4,-0.39,6.04,"Taylor, Grant",665953,691799,,ball,,,,,12.0,Ball,R,R,R,WSH,CWS,B,,,0,1,2025,0.02,1.39,0.5241967749755762,4.306872854919042,,,683083.0,2,9,Bot,,,,,,,2.4636072514406013,-143.29026410534078,-2.4932213423283347,-0.2688855057621386,33.90115115642339,-12.689595395004307,3.44565547182026,1.54872908534226,,,,100.0,2508.0,7.2,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.31,,,,,,,,81,2,4-Seam Fastball,9,10,9,10,10,9,9,10,Standard,Standard,189.0,0.0,0.027,,,,-0.027,,-1,-1,0.099,0.099,23,26,23,26,1,0,3.0,4,,2,0.97,-0.02,-0.02,62.0,,,,,
FF,2025-09-26,99.1,-0.76,6.01,"Taylor, Grant",665953,691799,,swinging_strike,,,,,11.0,Swinging Strike,R,R,R,WSH,CWS,S,,,0,0,2025,0.06,1.4,-0.5036215855132048,3.610506422874865,,,683083.0,2,9,Bot,,,,,,,0.5459222239450061,-144.2664321789793,-4.473501956321659,0.771952421411644,34.06683712193579,-11.836782109158994,3.31,1.55,,,,100.7,2576.0,7.2,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.32,,,,,,,,81,1,4-Seam Fastball,9,10,9,10,10,9,9,10,Standard,Standard,189.0,0.0,-0.042,71.5,6.2,,0.042,,-1,-1,0.099,0.099,23,26,23,26,1,0,3.0,4,,2,0.92,-0.06,-0.06,59.7,7.824146310920025,-1.3622381388370592,21.734771188504737,30.097455208694697,27.89779251892675
FF,2025-09-26,99.4,-0.41,6.04,"Taylor, Grant",682928,691799,strikeout,swinging_strike,,,,,12.0,CJ Abrams strikes out swinging.,R,L,R,WSH,CWS,S,2.0,,0,2,2025,0.18,1.35,0.6536335845685637,3.9082125389313465,,,683083.0,1,9,Bot,,,,,,,2.553216139299745,-144.74904369778915,-3.680501066157282,1.882487005328626,33.710558852111575,-12.534246027193834,3.55,1.61,,,,101.1,2627.0,7.2,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.31,,0.0,0.0,1.0,0.0,0.0,,80,3,4-Seam Fastball,9,10,9,10,10,9,9,10,Strategic,Standard,186.0,-0.069,-0.168,42.5,4.4,,0.168,,-1,-1,0.168,0.168,23,24,23,25,1,4,3.0,2,,1,0.95,-0.18,0.18,64.6,-13.464741596546904,52.3080752812296,24.429400973320984,29.67257673891535,4.102791789790473
CU,2025-09-26,86.2,-0.62,5.98,"Taylor, Grant",682928,691799,,foul,,,,,8.0,Foul,R,L,R,WSH,CWS,S,,,0,1,2025,0.5,-1.37,0.1294585698583047,2.020336289707825,,,683083.0,1,9,Bot,,,,,,,0.7725598628043052,-125.47010220965298,-0.3026942643237251,5.025336269254806,28.56910602040551,-46.701933423270766,3.55,1.61,5.0,81.6,-24.0,87.2,2691.0,7.2,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.28,,,,,,,,80,2,Curveball,9,10,9,10,10,9,9,10,Strategic,Standard,17.0,-0.029,-0.047,78.3,8.0,,0.047,88.0,-1,-1,0.197,0.197,23,24,23,25,1,4,3.0,2,,1,4.47,-0.5,0.5,63.4,15.598876132348094,-23.449295390545732,26.55451935224576,36.13072712049642,46.91866956488245
CU,2025-09-26,84.0,-0.62,6.07,"Taylor, Grant",682928,691799,,called_strike,,,,,2.0,Called Strike,R,L,R,WSH,CWS,S,,,0,0,2025,0.31,-1.19,-0.203075164405979,3.2143602838893672,,,683083.0,1,9,Bot,,,,,,,0.3514701648803013,-122.35029915477016,2.2127571708682723,2.987215722753054,25.707854936201887,-44.72201192023456,3.54476065836811,1.55440808679808,,,,85.0,2595.0,7.0,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.48,,,,,,,,80,1,Curveball,9,10,9,10,10,9,9,10,Standard,Standard,15.0,-0.017,-0.04,,,,0.04,,-1,-1,0.214,0.214,23,24,23,25,1,4,3.0,2,,1,4.43,-0.31,0.31,63.5,,,,,
FF,2025-09-26,99.5,-0.63,6.06,"Taylor, Grant",695578,691799,field_out,hit_into_play,,,,,2.0,James Wood lines out to center fielder Derek Hill.,R,L,R,WSH,CWS,X,8.0,line_drive,1,2,2025,-0.05,1.62,-0.1982968017059467,3.3352870415129905,,,683083.0,0,9,Bot,112.8,78.21,,,,,1.3385569901079275,-144.78257795034324,-5.938536872345824,-1.0452120786540966,35.14071362579601,-8.248419687951527,3.9,1.78,342.0,109.5,15.0,100.8,2620.0,7.1,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.4,0.638,0.721,0.0,1.0,0.0,0.0,6.0,79,4,4-Seam Fastball,9,10,9,10,10,9,9,10,Strategic,Standard,191.0,-0.087,-0.164,,,1.07,0.164,109.5,-1,-1,0.301,0.301,23,22,23,23,1,4,3.0,2,,1,0.69,0.05,-0.05,61.9,,,,,
FF,2025-09-26,98.6,-0.65,5.96,"Taylor, Grant",695578,691799,,foul,,,,,2.0,Foul,R,L,R,WSH,CWS,S,,,1,1,2025,-0.08,1.29,0.1718683824681727,3.738055961792149,,,683083.0,0,9,Bot,,,,,,,2.458293224416772,-143.5590968196996,-3.687699604042312,-1.657910738662384,32.187166800094246,-13.641206731680857,3.9,1.78,340.0,99.8,26.0,100.7,2442.0,7.3,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.17,,,,,,,,79,3,4-Seam Fastball,9,10,9,10,10,9,9,10,Standard,Standard,187.0,-0.032,-0.07,73.6,5.9,,0.07,99.8,-1,-1,0.333,0.333,23,22,23,23,1,4,3.0,2,,1,1.04,0.08,-0.08,62.8,-2.3583212972178327,14.004159411130662,31.24643378715408,33.56504318764319,22.24127865346137
CU,2025-09-26,83.1,-0.61,6.07,"Taylor, Grant",695578,691799,,ball,,,,,11.0,Ball,R,L,R,WSH,CWS,B,,,0,1,2025,0.38,-1.48,-0.6744227277675376,4.144633527137744,,,683083.0,0,9,Bot,,,,,,,-0.911691574367408,-120.8068053792569,5.099955690684008,3.890634054879746,25.22063116440218,-47.860229670813105,3.85520083638555,1.72274907920806,,,,84.0,2588.0,7.1,776165,686676,672820,805367,678246,695657,681460,656537,572191,53.42,,,,,,,,79,2,Curveball,9,10,9,10,10,9,9,10,Standard,Standard,19.0,0.013,0.034,,,,-0.034,,-1,-1,0.32,0.32,23,22,23,23,1,4,3.0,2,,1,4.8,-0.38,0.38,64.9,,,,,
