pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-09-28,97.5,-1.73,5.91,"Moreno, Gabriel",672515,681190,strikeout,swinging_strike,,,,,12.0,Gabriel Moreno strikes out swinging.,R,R,R,SD,AZ,S,2.0,,3,2,2025,-0.74,1.48,0.8315738047591373,2.893050813741422,,,678489.0,0,9,Top,,,,,,,8.543268170836916,-141.49917636398857,-5.872468609129773,-12.0449392399957,37.08365122846574,-11.18304416059368,3.28,1.48,,,,96.5,2587.0,6.2,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.3,,0.0,0.0,1.0,0.0,0.0,,78,7,4-Seam Fastball,12,2,2,12,2,12,2,12,Standard,Standard,215.0,0.0,-0.315,70.1,6.5,,0.315,,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,0.96,0.74,0.74,33.5,2.116615380361762,22.187023555572424,31.336476439433213,43.28692637166728,23.452821878391223
SL,2025-09-28,85.0,-2.02,5.71,"Moreno, Gabriel",672515,681190,,ball,,,,,14.0,Ball,R,R,R,SD,AZ,B,,,2,2,2025,0.67,0.18,1.3623966482524972,2.1771400633933133,,,678489.0,0,9,Top,,,,,,,6.567095692634582,-123.5900914308051,-2.274835432416218,5.401576321368496,26.64476188351305,-30.03370572617371,3.27025350395494,1.40982081211618,,,,84.6,3068.0,6.2,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.25,,,,,,,,78,6,Slider,12,2,2,12,2,12,2,12,Standard,Standard,99.0,0.0,0.113,,,,-0.113,,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,3.0,-0.67,-0.67,29.2,,,,,
FF,2025-09-28,97.5,-1.72,5.92,"Moreno, Gabriel",672515,681190,,foul,,,,,3.0,Foul,R,R,R,SD,AZ,S,,,2,2,2025,-1.1,1.37,0.5824280100569645,2.9250579284817877,,,678489.0,0,9,Top,,,,,,,8.70931375829676,-141.63192619413016,-5.6162907419589985,-16.86072281184317,35.45675180091916,-12.704174296274571,3.28,1.48,219.0,77.8,33.0,96.9,2540.0,6.3,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.22,,,,,,,,78,5,4-Seam Fastball,12,2,2,12,2,12,2,12,Standard,Standard,215.0,0.0,0.0,68.7,6.8,,0.0,88.0,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,1.06,1.1,1.1,33.7,8.071333224426784,11.545324829992245,31.92087268405176,40.66116531488021,28.059049744310236
FF,2025-09-28,97.9,-0.79,5.89,"Moreno, Gabriel",672515,699134,walk,ball,,,,,14.0,Gabriel Moreno walks.,R,R,R,SD,AZ,B,,,3,1,2025,-0.78,1.38,1.7455081078423378,1.758921324687523,,,,0,7,Top,,,,,,,8.628321523563223,-142.1038275333977,-8.776199476981326,-12.632439410974186,34.299788722483186,-11.595363776260468,3.20392950129288,1.43494383045845,,,,97.5,2367.0,6.3,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.17,,0.691497,0.7,1.0,0.0,0.0,,57,5,4-Seam Fastball,9,2,2,9,2,9,2,9,Standard,Standard,222.0,-0.004,0.262,,,,-0.262,,7,-7,0.989,0.011,21,25,22,25,1,0,2.0,1.0,,,1.02,0.78,0.78,38.8,,,,,
FF,2025-09-28,96.4,-0.84,5.91,"Moreno, Gabriel",672515,699134,,called_strike,,,,,5.0,Called Strike,R,R,R,SD,AZ,S,,,3,0,2025,-0.78,1.38,-0.0427935517890694,2.134329620785019,,,,0,7,Top,,,,,,,3.8776506492411023,-140.15666917594493,-7.524678214976303,-11.18212101323543,34.29670622364969,-12.53124547023971,3.28395918487834,1.46920582608028,,,,95.9,2392.0,6.3,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.25,,,,,,,,57,4,4-Seam Fastball,9,2,2,9,2,9,2,9,Standard,Standard,216.0,0.002,-0.09,,,,0.09,,7,-7,0.987,0.013,21,25,22,25,1,0,2.0,1.0,,,1.1,0.78,0.78,43.3,,,,,
SI,2025-09-28,95.8,-1.94,5.8,"Moreno, Gabriel",672515,681190,,foul,,,,,1.0,Foul,R,R,R,SD,AZ,S,,,2,1,2025,-1.36,1.06,-0.5989759517183504,2.8977382860752243,,,678489.0,0,9,Top,,,,,,,6.599055854592109,-139.3178841383051,-4.422220077508946,-19.24478232380841,31.59931491553139,-17.622576351651478,3.28,1.48,121.0,74.9,75.0,95.6,2573.0,6.3,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.24,,,,,,,,78,4,Sinker,12,2,2,12,2,12,2,12,Standard,Standard,219.0,0.0,-0.078,71.7,6.9,,0.078,88.0,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,1.43,1.36,1.36,28.2,13.996594224857333,-3.564553668996474,33.72829012803835,28.387614783452207,40.38072233453859
SI,2025-09-28,95.9,-1.88,5.78,"Moreno, Gabriel",672515,681190,,ball,,,,,14.0,Ball,R,R,R,SD,AZ,B,,,1,1,2025,-1.47,0.98,1.2401604860503097,1.7618112294409434,,,678489.0,0,9,Top,,,,,,,11.544362457637456,-139.092920918803,-7.191705275652366,-21.646061176817387,31.76232720714,-17.865898874185785,3.2245217373093,1.47834500924666,,,,95.6,2561.0,6.4,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.14,,,,,,,,78,3,Sinker,12,2,2,12,2,12,2,12,Standard,Standard,217.0,0.0,0.044,,,,-0.044,,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,1.51,1.47,1.47,29.5,,,,,
FF,2025-09-28,97.8,-0.73,5.9,"Moreno, Gabriel",672515,699134,,ball,,,,,14.0,Ball,R,R,R,SD,AZ,B,,,2,0,2025,-0.92,1.39,1.3674262943807372,1.0005293490787597,,,,0,7,Top,,,,,,,7.727698315282106,-141.82265471266516,-10.83181839999412,-14.171792811408258,34.32974506742922,-10.953297906834075,3.16963285136024,1.40068258413209,,,,97.1,2428.0,6.2,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.26,,,,,,,,57,3,4-Seam Fastball,9,2,2,9,2,9,2,9,Standard,Standard,222.0,-0.002,0.152,,,,-0.152,,7,-7,0.989,0.011,21,25,22,25,1,0,2.0,1.0,,,1.02,0.92,0.92,41.8,,,,,
FC,2025-09-28,89.8,-2.09,5.73,"Moreno, Gabriel",672515,681190,,ball,,,,,12.0,Ball,R,R,R,SD,AZ,B,,,0,1,2025,0.08,1.04,1.130482513710649,2.811857921150261,,,678489.0,0,9,Top,,,,,,,7.760991696238876,-130.62272290728947,-3.4641979703247454,-0.6459184440176405,25.92966569704635,-19.666971136229854,3.15592765668012,1.38698007842085,,,,89.6,2804.0,6.0,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.46,,,,,,,,78,2,Cutter,12,2,2,12,2,12,2,12,Standard,Standard,194.0,0.0,0.034,,,,-0.034,,10,-10,0.999,0.001,26,25,27,25,1,1,5.0,1.0,,,1.77,-0.08,-0.08,29.3,,,,,
FF,2025-09-28,95.7,-0.69,5.87,"Moreno, Gabriel",672515,699134,,ball,,,,,14.0,Ball,R,R,R,SD,AZ,B,,,1,0,2025,-1.04,1.4,2.305115355529682,-0.1596771420217614,,,,0,7,Top,,,,,,,10.161619634499536,-138.35154465094269,-13.297149347197749,-15.702772862185942,32.63150097979397,-11.119280715997563,3.26109295920267,1.44636441225282,,,,94.7,2394.0,6.2,776136,666023,656811,695238,578428,669200,657757,701538,669369,54.28,,,,,,,,57,2,4-Seam Fastball,9,2,2,9,2,9,2,9,Standard,Standard,215.0,-0.001,0.077,,,,-0.077,,7,-7,0.99,0.01,21,25,22,25,1,0,2.0,1.0,,,1.13,1.04,1.04,42.3,,,,,
