date,matchup,home_team,is_dome,temp_f,wind_mph,wind_dir,wind_score,humidity,pressure_hpa,park_factor,current_pct,physics_pct,park_pct,hrs_hit,total_batters,hr_rate
2026-04-11,CLE@ATL,ATL,False,,,,0.0,,,95.0,0.0,0.0,-5.0,1,18,0.05555555555555555
2026-04-11,COL@SD,SD,False,,,,0.0,,,100.0,0.0,0.0,0.0,4,18,0.2222222222222222
2026-04-11,TEX@LAD,LAD,False,,,,0.0,,,137.0,0.0,0.0,37.0,3,18,0.16666666666666666
2026-04-11,HOU@SEA,SEA,False,,,,0.0,,,94.0,0.0,0.0,-6.0,3,18,0.16666666666666666
2026-04-12,SF@BAL,BAL,False,65.0,12.5,121,0.2,53,1028.9,110.0,0.24,-0.45,10.0,2,18,0.1111111111111111
2026-04-12,AZ@PHI,PHI,False,62.1,6.7,154,5.1,39,1031.3,115.0,6.12,12.11,15.0,1,18,0.05555555555555555
2026-04-12,MIN@TOR,TOR,True,40.0,11.2,59,0.0,89,1013.1,109.0,0.0,0.0,9.0,2,18,0.1111111111111111
2026-04-12,LAA@CIN,CIN,False,80.2,11.9,220,2.1,44,1003.1,116.0,4.98,39.55,16.0,2,18,0.1111111111111111
2026-04-12,ATH@NYM,NYM,False,55.4,11.2,157,6.7,42,1031.9,105.0,8.04,12.27,5.0,1,18,0.05555555555555555
2026-04-12,MIA@DET,DET,False,58.6,10.5,191,-7.9,63,996.9,102.0,-9.33,-13.86,2.0,4,18,0.2222222222222222
2026-04-12,NYY@TB,TB,True,79.7,10.4,83,0.0,58,1023.5,95.0,0.0,0.0,-5.0,1,18,0.05555555555555555
2026-04-12,CWS@KC,KC,False,64.4,11.3,189,9.1,91,979.4,90.0,12.47,35.53,-10.0,2,18,0.1111111111111111
2026-04-12,WSH@MIL,MIL,False,70.9,12.8,207,-4.0,66,987.2,104.0,-4.5,43.79,4.0,3,18,0.16666666666666666
2026-04-12,BOS@STL,STL,False,79.2,18.7,192,12.5,45,999.1,78.0,17.16,48.18,-22.0,3,18,0.16666666666666666
2026-04-12,PIT@CHC,CHC,False,77.9,17.7,214,17.7,49,991.3,95.0,23.01,59.32,-5.0,4,18,0.2222222222222222
2026-04-12,COL@SD,SD,False,,,,0.0,,,100.0,0.0,0.0,0.0,3,18,0.16666666666666666
2026-04-12,HOU@SEA,SEA,False,54.2,6.1,306,0.0,82,1005.3,94.0,0.78,6.66,-6.0,1,18,0.05555555555555555
2026-04-12,TEX@LAD,LAD,False,62.7,7.9,238,7.0,67,996.6,137.0,8.75,22.24,37.0,2,18,0.1111111111111111
2026-04-12,CLE@ATL,ATL,False,80.7,10.4,166,-8.9,21,987.1,95.0,-8.07,38.36,-5.0,2,18,0.1111111111111111
2026-04-13,HOU@SEA,SEA,False,52.8,7.5,217,0.0,73,1016.9,94.0,-0.23,13.49,-6.0,1,18,0.05555555555555555
2026-04-13,AZ@BAL,BAL,False,81.8,10.7,216,10.6,38,1014.9,110.0,15.66,37.77,10.0,4,18,0.2222222222222222
2026-04-13,WSH@PIT,PIT,False,80.1,15.7,221,3.0,51,989.1,66.0,6.03,29.68,-34.0,4,18,0.2222222222222222
2026-04-13,CHC@PHI,PHI,False,79.9,15.4,216,14.4,42,1014.4,115.0,19.65,41.23,15.0,2,18,0.1111111111111111
2026-04-13,LAA@NYY,NYY,False,78.0,12.4,222,10.4,43,1011.9,117.0,14.28,35.98,17.0,3,18,0.16666666666666666
2026-04-13,MIA@ATL,ATL,False,79.6,6.0,207,-1.9,26,985.0,95.0,-0.0,33.6,-5.0,2,18,0.1111111111111111
2026-04-13,BOS@MIN,MIN,False,62.8,10.0,16,-2.8,84,974.8,100.0,-2.16,7.42,0.0,5,18,0.2777777777777778
2026-04-13,CLE@STL,STL,False,82.3,15.6,196,11.2,51,995.8,78.0,16.53,47.57,-22.0,3,18,0.16666666666666666
2026-04-13,TEX@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,2,18,0.1111111111111111
2026-04-13,NYM@LAD,LAD,False,58.4,11.9,266,6.7,61,997.5,137.0,8.09,16.22,37.0,1,18,0.05555555555555555
2026-04-14,AZ@BAL,BAL,False,87.7,10.1,208,10.1,34,1011.2,110.0,16.83,40.63,10.0,2,18,0.1111111111111111
2026-04-14,KC@DET,DET,False,78.4,8.2,206,-4.6,50,989.1,102.0,-3.6,7.38,2.0,0,18,0.0
2026-04-14,WSH@PIT,PIT,False,69.4,4.6,259,3.5,86,986.1,66.0,5.5,23.63,-34.0,3,18,0.16666666666666666
2026-04-14,SF@CIN,CIN,False,82.8,15.0,215,1.3,51,994.3,116.0,4.8,51.84,16.0,3,18,0.16666666666666666
2026-04-14,CHC@PHI,PHI,False,85.7,12.7,212,12.1,36,1011.1,115.0,18.63,41.23,15.0,2,18,0.1111111111111111
2026-04-14,LAA@NYY,NYY,False,83.3,13.6,225,11.8,38,1009.1,117.0,17.55,42.9,17.0,5,18,0.2777777777777778
2026-04-14,MIA@ATL,ATL,False,81.9,7.0,222,-0.4,24,982.4,95.0,2.49,37.33,-5.0,0,18,0.0
2026-04-14,BOS@MIN,MIN,False,61.9,3.9,347,0.9,65,976.5,100.0,1.33,14.64,0.0,2,18,0.1111111111111111
2026-04-14,TB@CWS,CWS,False,80.0,16.7,210,-4.3,56,986.6,96.0,-2.76,59.88,-4.0,2,9,0.2222222222222222
2026-04-14,TOR@MIL,MIL,False,75.9,2.6,200,-1.1,69,982.1,104.0,0.3,25.16,4.0,4,18,0.2222222222222222
2026-04-14,CLE@STL,STL,False,85.8,15.1,195,10.7,48,992.2,78.0,16.98,49.4,-22.0,4,18,0.2222222222222222
2026-04-14,COL@HOU,HOU,False,75.0,10.9,148,10.4,79,1013.3,112.0,14.33,35.08,12.0,3,18,0.16666666666666666
2026-04-14,SEA@SD,SD,False,,,,0.0,,,100.0,0.0,0.0,0.0,0,18,0.0
2026-04-14,TEX@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,0,18,0.0
2026-04-14,NYM@LAD,LAD,False,61.8,7.4,254,5.3,63,996.5,137.0,6.51,17.22,37.0,1,18,0.05555555555555555
2026-04-15,AZ@BAL,BAL,False,86.4,8.2,248,6.5,46,1013.0,110.0,12.12,31.72,10.0,2,18,0.1111111111111111
2026-04-15,CLE@STL,STL,False,70.4,9.0,199,6.8,90,995.7,78.0,9.66,30.06,-22.0,0,18,0.0
2026-04-15,BOS@MIN,MIN,False,59.2,1.9,45,-1.3,70,977.9,100.0,-1.06,7.47,0.0,3,18,0.16666666666666666
2026-04-15,KC@DET,DET,False,69.2,8.9,212,-4.2,86,988.1,102.0,-3.74,4.13,2.0,0,18,0.0
2026-04-15,WSH@PIT,PIT,False,84.4,11.9,226,3.3,44,984.8,66.0,7.68,33.25,-34.0,0,18,0.0
2026-04-15,SF@CIN,CIN,False,83.4,12.9,220,2.2,49,994.2,116.0,6.06,46.39,16.0,3,18,0.16666666666666666
2026-04-15,CHC@PHI,PHI,False,87.7,9.7,214,9.2,39,1011.1,115.0,15.75,36.06,15.0,4,18,0.2222222222222222
2026-04-15,LAA@NYY,NYY,False,86.7,9.3,222,7.8,38,1010.0,117.0,13.77,35.16,17.0,4,18,0.2222222222222222
2026-04-15,MIA@ATL,ATL,False,82.6,5.9,205,-2.0,33,980.2,95.0,0.78,36.95,-5.0,4,18,0.2222222222222222
2026-04-15,TB@CWS,CWS,False,70.8,9.0,193,-4.8,78,988.1,96.0,-4.86,34.7,-4.0,2,18,0.1111111111111111
2026-04-15,TOR@MIL,MIL,False,67.3,2.9,238,0.7,85,986.3,104.0,2.09,20.12,4.0,0,18,0.0
2026-04-15,COL@HOU,HOU,False,75.1,8.3,161,8.3,72,1012.4,112.0,11.49,30.07,12.0,1,18,0.05555555555555555
2026-04-15,SEA@SD,SD,False,,,,0.0,,,100.0,0.0,0.0,0.0,2,18,0.1111111111111111
2026-04-15,TEX@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,3,18,0.16666666666666666
2026-04-15,NYM@LAD,LAD,False,,,,0.0,,,137.0,0.0,0.0,37.0,4,18,0.2222222222222222
2026-04-16,WSH@PIT,PIT,False,80.3,14.3,230,4.9,47,985.2,66.0,8.37,34.92,-34.0,1,18,0.05555555555555555
2026-04-16,SF@CIN,CIN,False,76.1,12.3,201,-1.9,56,993.1,116.0,-1.05,44.66,16.0,0,18,0.0
2026-04-16,KC@DET,DET,False,64.5,6.5,224,-1.8,91,988.3,102.0,-0.61,7.0,2.0,3,18,0.16666666666666666
2026-04-16,LAA@NYY,NYY,False,87.3,9.9,172,1.2,44,1010.2,117.0,6.03,20.06,17.0,6,18,0.3333333333333333
2026-04-16,TOR@MIL,MIL,False,58.5,8.1,48,0.0,99,985.7,104.0,1.95,-10.66,4.0,0,18,0.0
2026-04-16,TB@CWS,CWS,False,67.9,15.1,243,4.7,77,988.0,96.0,6.49,44.8,-4.0,3,18,0.16666666666666666
2026-04-16,TEX@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,1,18,0.05555555555555555
2026-04-16,BAL@CLE,CLE,False,66.2,3.0,207,2.7,82,985.7,96.0,4.34,19.19,-4.0,1,18,0.05555555555555555
2026-04-16,COL@HOU,HOU,False,75.7,11.1,166,11.1,72,1012.3,112.0,15.03,37.16,12.0,1,18,0.05555555555555555
2026-04-16,SEA@SD,SD,False,,,,0.0,,,100.0,0.0,0.0,0.0,0,18,0.0
2026-04-17,NYM@CHC,CHC,False,73.5,9.6,155,5.5,73,989.3,95.0,7.7,29.11,-5.0,3,18,0.16666666666666666
2026-04-17,BAL@CLE,CLE,False,67.4,5.5,27,-4.9,56,989.3,96.0,-5.88,0.21,-4.0,2,18,0.1111111111111111
2026-04-17,ATL@PHI,PHI,False,79.4,10.2,324,-6.4,42,1010.9,115.0,-5.46,-7.37,15.0,3,18,0.16666666666666666
2026-04-17,SF@WSH,WSH,False,79.8,8.3,322,-3.1,39,1012.3,91.0,-1.38,3.03,-9.0,5,18,0.2777777777777778
2026-04-17,TB@PIT,PIT,False,77.0,1.3,90,-1.1,38,987.6,66.0,0.18,14.66,-34.0,1,18,0.05555555555555555
2026-04-17,KC@NYY,NYY,False,75.9,8.5,357,-1.8,47,1011.2,117.0,-0.99,6.16,17.0,2,18,0.1111111111111111
2026-04-17,MIL@MIA,MIA,False,78.5,9.7,56,-4.3,74,1016.2,91.0,-2.51,-10.79,-9.0,0,9,0.0
2026-04-17,DET@BOS,BOS,False,53.2,2.3,101,-1.3,87,1013.3,87.0,-0.93,-4.75,-13.0,0,18,0.0
2026-04-17,STL@HOU,HOU,False,74.4,10.1,162,10.1,79,1010.2,112.0,13.79,34.77,12.0,3,9,0.3333333333333333
2026-04-17,CIN@MIN,MIN,False,42.1,11.7,325,6.7,79,974.6,100.0,3.83,18.13,0.0,0,18,0.0
2026-04-17,LAD@COL,COL,False,34.6,3.2,141,2.5,82,842.5,115.0,-4.06,47.42,15.0,1,18,0.05555555555555555
2026-04-17,SD@LAA,LAA,False,72.9,8.1,264,6.3,49,1007.2,111.0,7.83,27.45,11.0,2,18,0.1111111111111111
2026-04-17,TEX@SEA,SEA,False,53.1,5.9,351,0.0,61,1021.1,94.0,-0.71,-8.96,-6.0,1,18,0.05555555555555555
2026-04-17,TOR@AZ,AZ,False,82.2,4.6,259,3.8,14,970.2,92.0,7.62,31.11,-8.0,1,18,0.05555555555555555
2026-04-17,CWS@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,1,18,0.05555555555555555
2026-04-18,KC@NYY,NYY,False,61.8,9.4,52,-8.7,73,1017.2,117.0,-9.79,-18.93,17.0,4,18,0.2222222222222222
2026-04-18,CIN@MIN,MIN,False,40.7,15.5,281,15.2,44,984.7,100.0,12.52,34.75,0.0,0,18,0.0
2026-04-18,NYM@CHC,CHC,False,47.8,14.1,265,8.1,67,990.1,95.0,7.19,20.3,-5.0,2,18,0.1111111111111111
2026-04-18,TB@PIT,PIT,False,83.1,15.6,204,-1.6,42,980.4,66.0,1.41,22.92,-34.0,3,18,0.16666666666666666
2026-04-18,SF@WSH,WSH,False,78.4,12.0,99,-4.3,58,1011.0,91.0,-3.24,4.36,-9.0,2,18,0.1111111111111111
2026-04-18,CWS@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,5,17,0.29411764705882354
2026-04-18,DET@BOS,BOS,False,48.4,10.0,56,-9.8,89,1017.8,87.0,-12.95,-28.55,-13.0,1,18,0.05555555555555555
2026-04-18,MIL@MIA,MIA,False,83.6,8.6,99,0.0,69,1014.7,91.0,3.93,4.22,-9.0,1,18,0.05555555555555555
2026-04-18,BAL@CLE,CLE,False,50.6,15.0,269,0.3,90,985.0,96.0,0.1,4.78,-4.0,4,18,0.2222222222222222
2026-04-18,STL@HOU,HOU,False,68.6,13.6,343,-13.6,86,1013.6,112.0,-15.02,-25.72,12.0,4,18,0.2222222222222222
2026-04-18,TEX@SEA,SEA,False,62.9,4.2,295,0.0,33,1013.0,94.0,0.0,8.3,-6.0,2,18,0.1111111111111111
2026-04-18,ATL@PHI,PHI,False,,,,0.0,,,115.0,0.0,0.0,15.0,1,18,0.05555555555555555
2026-04-18,LAD@COL,COL,False,,,,0.0,,,115.0,0.0,0.0,15.0,2,18,0.1111111111111111
2026-04-18,TOR@AZ,AZ,False,,,,0.0,,,92.0,0.0,0.0,-8.0,1,18,0.05555555555555555
2026-04-18,SD@LAA,LAA,False,,,,0.0,,,111.0,0.0,0.0,11.0,0,18,0.0
2026-04-19,SF@WSH,WSH,False,50.8,8.0,308,-1.1,87,1014.8,91.0,-1.65,-7.57,-9.0,1,18,0.05555555555555555
2026-04-19,TB@PIT,PIT,False,50.1,15.0,279,14.0,45,991.1,66.0,14.84,36.06,-34.0,2,18,0.1111111111111111
2026-04-19,KC@NYY,NYY,False,49.0,13.6,308,8.2,75,1010.3,117.0,8.19,16.23,17.0,3,18,0.16666666666666666
2026-04-19,BAL@CLE,CLE,False,47.8,14.8,274,-1.0,43,994.8,96.0,-4.08,-2.86,-4.0,2,18,0.1111111111111111
2026-04-19,MIL@MIA,MIA,False,84.6,7.4,159,0.0,67,1016.4,91.0,4.13,23.35,-9.0,0,18,0.0
2026-04-19,STL@HOU,HOU,False,64.1,11.6,65,0.0,53,1023.4,112.0,0.0,-3.83,12.0,1,18,0.05555555555555555
2026-04-19,CIN@MIN,MIN,False,43.7,11.2,307,8.9,37,994.4,100.0,6.16,18.87,0.0,0,18,0.0
2026-04-19,NYM@CHC,CHC,False,47.0,13.7,289,2.6,55,998.8,95.0,-0.08,4.55,-5.0,1,18,0.05555555555555555
2026-04-19,LAD@COL,COL,False,70.5,3.2,82,-0.4,5,846.8,115.0,-0.48,64.62,15.0,2,18,0.1111111111111111
2026-04-19,CWS@ATH,ATH,False,,,,0.0,,,100.0,0.0,0.0,0.0,5,18,0.2777777777777778
2026-04-19,SD@LAA,LAA,False,80.1,5.1,225,5.1,28,1007.4,111.0,8.55,24.86,11.0,0,18,0.0
2026-04-19,TEX@SEA,SEA,False,68.4,5.9,11,-4.9,56,1009.2,94.0,-5.88,-2.24,-6.0,3,18,0.16666666666666666
2026-04-19,TOR@AZ,AZ,False,,,,0.0,,,92.0,0.0,0.0,-8.0,1,18,0.05555555555555555
2026-04-19,DET@BOS,BOS,False,,,,0.0,,,87.0,0.0,0.0,-13.0,3,18,0.16666666666666666
2026-04-19,ATL@PHI,PHI,False,,,,0.0,,,115.0,0.0,0.0,15.0,2,18,0.1111111111111111
2026-04-20,DET@BOS,BOS,False,47.6,10.1,269,7.3,50,1019.3,87.0,5.8,10.98,-13.0,0,18,0.0
2026-04-20,HOU@CLE,CLE,False,39.2,4.7,329,-4.0,51,1003.2,96.0,-11.12,-16.21,-4.0,2,18,0.1111111111111111
2026-04-20,CIN@TB,TB,True,82.0,13.0,51,0.0,47,1016.5,95.0,0.0,0.0,-5.0,1,18,0.05555555555555555
2026-04-20,STL@MIA,MIA,False,75.7,4.7,19,0.9,80,1016.9,91.0,3.19,-0.71,-9.0,1,18,0.05555555555555555
2026-04-20,ATL@WSH,WSH,False,54.7,13.6,306,-1.4,23,1023.4,91.0,-1.8,-10.35,-9.0,2,18,0.1111111111111111
2026-04-20,BAL@KC,KC,False,73.1,14.3,203,13.3,31,986.3,90.0,16.29,46.9,-10.0,2,18,0.1111111111111111
2026-04-20,PHI@CHC,CHC,False,48.7,11.5,126,1.2,54,1000.3,95.0,-1.08,1.67,-5.0,1,18,0.05555555555555555
2026-04-20,LAD@COL,COL,False,77.6,6.8,73,-2.0,6,841.3,115.0,-0.72,69.49,15.0,3,18,0.16666666666666666
2026-04-20,TOR@LAA,LAA,False,68.7,8.3,239,8.1,47,1009.1,111.0,9.72,26.7,11.0,1,18,0.05555555555555555
2026-04-20,ATH@SEA,SEA,False,65.3,1.0,207,1.0,63,1007.3,94.0,1.35,7.92,-6.0,5,18,0.2777777777777778
